date,min,max,median,q1,q3,stdev,count
2023-07-22T00:00:00.000Z,10,71,38,18,56,19.524,223
2023-07-23T00:00:00.000Z,3,62,26,11,47,18.716,206
2023-07-24T00:00:00.000Z,4,54,23,12,37,13.562,154
2023-07-25T00:00:00.000Z,4,49,23.5,13,37,13.586,208
2023-10-15T00:00:00.000Z,12,19,13,13,14,1.726,30
2023-10-16T00:00:00.000Z,11,54,27,14,43,14.397,151
2023-10-17T00:00:00.000Z,6,50,33,13,42,14.773,147
2023-10-18T00:00:00.000Z,13,37,24,18,30,6.548,182
2023-10-19T00:00:00.000Z,9,52,32,14,42,14.352,171
2023-10-20T00:00:00.000Z,2,49,33,17,42,14.856,172
2023-10-21T00:00:00.000Z,7,38,20,10,27,9.35,167
2023-10-22T00:00:00.000Z,6,52,26,14,40,14.281,138
2023-10-23T00:00:00.000Z,6,55,31,14,47.5,16.283,168
2023-10-24T00:00:00.000Z,15,45,24,19,34,9.021,161
2023-10-25T00:00:00.000Z,26,62,36,30,47,10.272,215
2023-10-26T00:00:00.000Z,6,69,49.5,15,63,23.14,190
2023-10-27T00:00:00.000Z,13,58,35,26,50,12.351,183
2023-10-28T00:00:00.000Z,22,50,27,26,36.5,7.447,165
2023-10-29T00:00:00.000Z,37,65,53,43,59,8.523,162
2023-10-30T00:00:00.000Z,19,67,45,25,59,16.091,213
2023-10-31T00:00:00.000Z,17,61,34,20,54,16.061,199
2023-11-01T00:00:00.000Z,9,61,39,18,54,18.017,143
2023-11-02T00:00:00.000Z,8,59,35,13,51.5,18.373,168
2023-11-03T00:00:00.000Z,11,49,26,17.5,35.5,10.776,136
2023-11-04T00:00:00.000Z,11,64,34,22,51,16.229,177
2023-11-05T00:00:00.000Z,5,59,43,22,52.5,17.3,161
2023-11-06T00:00:00.000Z,10,43,23,13,32,10.13,115
2023-11-07T00:00:00.000Z,5,50,35,17.5,46,15.258,153
2023-11-08T00:00:00.000Z,9,49,31,23,39.5,9.991,153
2023-11-09T00:00:00.000Z,22,74,50.5,29,68,17.913,222
2023-11-10T00:00:00.000Z,17,85,40.5,23,62,19.807,184
2023-11-11T00:00:00.000Z,7,55,38,24,50,15.644,138
2023-11-12T00:00:00.000Z,6,44,19,9,36,13.167,71
2023-11-13T00:00:00.000Z,11,49,27,15,39,12.299,143
2023-11-14T00:00:00.000Z,3,48,30,8,42,16.113,135
2023-11-15T00:00:00.000Z,7,41,18,10,30,10.585,130
2023-11-16T00:00:00.000Z,10,34,21,17,29,6.57,155
2023-11-17T00:00:00.000Z,14,61,31,21,47.5,14.959,180
2023-11-18T00:00:00.000Z,11,56,37,17.5,50,15.703,140
2023-11-19T00:00:00.000Z,14,47,30,21,39,9.599,148
2023-11-20T00:00:00.000Z,31,47,38,37,40,2.983,102
2023-11-21T00:00:00.000Z,14,52,37,22.5,46,12.093,156
2023-11-22T00:00:00.000Z,7,49,34.5,18,42,13.713,118
2023-11-23T00:00:00.000Z,16,41,33,29,34,4.2,156
2023-11-24T00:00:00.000Z,39,66,60,45,63,8.753,131
2023-11-25T00:00:00.000Z,38,71,48,43,65,11.308,191
2023-11-26T00:00:00.000Z,18,66,42.5,25,59,16.452,174
2023-11-27T00:00:00.000Z,14,59,40,22,52,15.086,175
2023-11-28T00:00:00.000Z,5,52,32,13,46,15.971,127
2023-11-29T00:00:00.000Z,7,41,26,14,36,11.091,119
2023-11-30T00:00:00.000Z,10,40,27,16.5,33,9.124,153
2023-12-01T00:00:00.000Z,18,50,36,28,43,8.353,158
2023-12-02T00:00:00.000Z,14,69,48,28,60,17.581,190
2023-12-03T00:00:00.000Z,19,42,32,29,36,4.999,179
2023-12-04T00:00:00.000Z,12,62,43,18,55,17.658,153
2023-12-05T00:00:00.000Z,10,65,45,28,56,16.988,138
2023-12-06T00:00:00.000Z,5,55,36,17,48,16.056,140
2023-12-07T00:00:00.000Z,10,37,20,13,26,7.583,119
2023-12-08T00:00:00.000Z,16,51,35,30,42,8.75,179
2023-12-09T00:00:00.000Z,24,78,44,31,60.5,16.807,229
2023-12-10T00:00:00.000Z,18,67,46,26,59,15.827,195
2023-12-11T00:00:00.000Z,17,61,35,23,52,14.559,191
2023-12-12T00:00:00.000Z,36,68,52,43,57,8.106,129
2023-12-13T00:00:00.000Z,35,66,52,46,55,6.659,150
2023-12-14T00:00:00.000Z,48,74,65,56,69,7.173,177
2023-12-15T00:00:00.000Z,23,77,63,30.5,69,18.988,204
2023-12-16T00:00:00.000Z,16,65,42.5,24,60,16.839,178
2023-12-17T00:00:00.000Z,9,61,40,20,53,16.379,188
2023-12-18T00:00:00.000Z,20,65,40,27.5,57,14.88,200
2023-12-19T00:00:00.000Z,12,60,25,17,47.5,16.128,168
2023-12-20T00:00:00.000Z,14,53,41,27,45,11.23,172
2023-12-21T00:00:00.000Z,17,61,45,26,56,15.225,186
2023-12-22T00:00:00.000Z,17,65,42,27,59,16.158,161
2023-12-23T00:00:00.000Z,22,66,51,32,58,14.016,215
2023-12-24T00:00:00.000Z,36,68,48,42,57,9.17,132
2023-12-25T00:00:00.000Z,17,72,44,31,60,15.455,170
2023-12-26T00:00:00.000Z,26,59,47,35,55,10.965,138
2023-12-27T00:00:00.000Z,17,56,40,33.5,46,10.207,176
2023-12-28T00:00:00.000Z,15,60,41,22.5,55,15.488,168
2023-12-29T00:00:00.000Z,8,55,36,20,52,16.234,145
2023-12-30T00:00:00.000Z,7,52,34,16.5,45.5,15.245,157
2023-12-31T00:00:00.000Z,18,49,37,34,41,6.83,126
2024-01-01T00:00:00.000Z,17,64,45,24,60,16.903,166
2024-01-02T00:00:00.000Z,24,59,37,30.5,53,11.213,205
2024-01-03T00:00:00.000Z,23,68,46,26,61,16.168,165
2024-01-04T00:00:00.000Z,32,65,52,48,54,6.039,154
2024-01-05T00:00:00.000Z,30,76,62,36,69,16.178,223
2024-01-06T00:00:00.000Z,27,69,48,34,64,14.362,212
2024-01-07T00:00:00.000Z,21,67,52,34,60,14.438,183
2024-01-08T00:00:00.000Z,28,56,45,34,49,8.054,160
2024-01-09T00:00:00.000Z,18,50,30,25,40,8.966,180
2024-01-10T00:00:00.000Z,12,43,30,16,37,10.134,136
2024-01-11T00:00:00.000Z,18,47,37,30,42,7.008,135
2024-01-12T00:00:00.000Z,15,68,57,29,63,18.843,179
2024-01-13T00:00:00.000Z,20,59,42,35,50,8.753,162
2024-01-14T00:00:00.000Z,20,54,39,23.5,50,12.601,149
2024-01-15T00:00:00.000Z,30,53,44,36,46,6.295,142
2024-01-16T00:00:00.000Z,23,53,46,27,51,11.522,109
2024-01-17T00:00:00.000Z,15,58,40.5,23,50,13.351,182
2024-01-18T00:00:00.000Z,13,57,36,29,50,12.921,182
2024-01-19T00:00:00.000Z,25,58,37,32,47,8.832,160
2024-01-20T00:00:00.000Z,23,54,38,29,48,9.229,159
2024-01-21T00:00:00.000Z,28,54,45.5,39,50,7.164,102
2024-01-22T00:00:00.000Z,18,60,45,29,56,13.366,163
2024-01-23T00:00:00.000Z,19,68,42,28,59,15.855,181
2024-01-24T00:00:00.000Z,20,69,41,29,61,15.738,195
2024-01-25T00:00:00.000Z,19,70,45.5,27,60,17.261,182
2024-01-26T00:00:00.000Z,33,75,60,46.5,70,13.39,161
2024-01-27T00:00:00.000Z,13,70,48,27,64,18.588,185
2024-01-28T00:00:00.000Z,11,65,42,19,58,18.443,179
2024-01-29T00:00:00.000Z,15,64,45,26,58,16.116,172
2024-01-30T00:00:00.000Z,15,66,40.5,23.5,61,17.376,184
2024-01-31T00:00:00.000Z,11,63,39.5,21,58,17.972,206
2024-02-01T00:00:00.000Z,8,48,31,16,41,13.432,140
2024-02-02T00:00:00.000Z,19,54,34,26,44,9.719,190
2024-02-03T00:00:00.000Z,55,80,71,67,74,5.675,173
2024-02-04T00:00:00.000Z,22,79,49.5,28,75,21.941,226
2024-02-05T00:00:00.000Z,25,72,37,29,62,16.318,215
2024-02-06T00:00:00.000Z,22,70,50.5,31,63,15.325,210
2024-02-07T00:00:00.000Z,16,52,33.5,25,44,10.565,204
2024-02-08T00:00:00.000Z,13,43,26.5,15,34,10.288,122
2024-02-09T00:00:00.000Z,17,75,36,31,53,14.881,208
2024-02-10T00:00:00.000Z,44,75,65,57,68,7.223,157
2024-02-11T00:00:00.000Z,29,75,41,34,70,17.178,237
2024-02-12T00:00:00.000Z,16,68,34,25,58.5,17.5,205
2024-02-13T00:00:00.000Z,19,63,38,25,57,14.672,207
2024-02-14T00:00:00.000Z,13,64,42,21,59,17.901,175
2024-02-15T00:00:00.000Z,15,68,33.5,27,60,16.312,134
2024-02-16T00:00:00.000Z,22,77,54.5,31.5,63,16.382,72
2024-02-17T00:00:00.000Z,29,77,45,35,68,16.257,143
2024-02-18T00:00:00.000Z,17,70,33.5,22,64,19.502,108
2024-02-19T00:00:00.000Z,8,41,27,12,32,10.407,91
2024-02-20T00:00:00.000Z,8,56,32,13,47,16.69,117
2024-02-21T00:00:00.000Z,8,48,27,15,41,12.907,118
2024-02-22T00:00:00.000Z,17,59,35,22,44,12.211,182
2024-02-23T00:00:00.000Z,9,67,44,13,61,21.6,136
2024-02-24T00:00:00.000Z,4,51,33,18,43.5,14.749,129
2024-02-25T00:00:00.000Z,7,30,15.5,9,20,6.559,124
2024-02-26T00:00:00.000Z,9,46,18,12,32,11.407,140
2024-02-27T00:00:00.000Z,14,72,35,27,42,14.512,118
2024-02-28T00:00:00.000Z,21,70,30,25,40,15.656,89
2024-02-29T00:00:00.000Z,4,67,52,24.5,62,21.38,173
2024-03-01T00:00:00.000Z,6,33,16,10,28,8.618,122
2024-03-02T00:00:00.000Z,6,42,27,16,32,10.585,144
2024-03-03T00:00:00.000Z,11,47,21,17,29.5,9.366,160
2024-03-04T00:00:00.000Z,13,41,22,19,33,7.864,95
2024-07-08T00:00:00.000Z,19,30,21,20,23,3.667,10
2024-07-09T00:00:00.000Z,7,55,23,12,40,15.214,207
2024-07-10T00:00:00.000Z,7,45,19,10,35,12.494,156
2024-07-11T00:00:00.000Z,5,42,17,8,30,11.651,174
2024-07-12T00:00:00.000Z,1,47,21,10,38,14.196,149
2024-07-13T00:00:00.000Z,2,35,16,8,26,10.029,185
2024-07-14T00:00:00.000Z,2,55,20,10,30,11.487,217
2024-07-15T00:00:00.000Z,4,51,20,14,32,12.742,169
2024-07-16T00:00:00.000Z,10,60,35,22,46,13.571,246
2024-07-17T00:00:00.000Z,12,63,42,22,52,15.447,238
2024-07-18T00:00:00.000Z,19,95,65,55,68,16.26,161
2024-07-19T00:00:00.000Z,11,56,32.5,20,50,14.871,152
2024-07-20T00:00:00.000Z,14,68,35,24,50,14.737,263
2024-07-21T00:00:00.000Z,18,98,62,44,73,20.01,307
2024-07-22T00:00:00.000Z,16,84,75,32,79,24.285,187
2024-07-23T00:00:00.000Z,14,62,40,22,48,14.414,173
2024-07-24T00:00:00.000Z,9,66,30,15,47,17.727,183
2024-07-25T00:00:00.000Z,9,57,23,15,43.5,15.802,197
2024-07-26T00:00:00.000Z,11,57,26,18,38,12.783,182
2024-07-27T00:00:00.000Z,9,61,34.5,15,49.5,16.705,224
2024-07-28T00:00:00.000Z,6,60,34,25.5,48,15.249,233
2024-07-29T00:00:00.000Z,3,42,19.5,8,34,12.683,172
2024-07-30T00:00:00.000Z,3,38,19.5,6,27,11.166,138
2024-07-31T00:00:00.000Z,2,29,16,6,25,9.428,133
2024-08-01T00:00:00.000Z,6,42,20,14.5,33,10.338,168
2024-08-02T00:00:00.000Z,8,51,29,15,36.5,12.226,205
2024-08-03T00:00:00.000Z,13,52,22,17,38,11.686,213
2024-08-04T00:00:00.000Z,9,65,28,18,47.5,17.73,189
2024-08-05T00:00:00.000Z,9,47,20,12,32,11.382,156
2024-08-06T00:00:00.000Z,21,80,52,30,60,15.791,223
2024-08-07T00:00:00.000Z,8,60,37,27,44,12.731,190
2024-08-08T00:00:00.000Z,26,64,44,37,52,9.191,189
2024-08-09T00:00:00.000Z,36,69,51,40,59,9.643,145
2024-08-10T00:00:00.000Z,21,80,69,34.5,74.5,20.479,184
2024-08-11T00:00:00.000Z,13,74,50.5,20,65,21.208,184
2024-08-12T00:00:00.000Z,13,54,26,19,45,12.541,215
2024-08-13T00:00:00.000Z,17,100,61.5,58,66,11.431,84
2024-08-14T00:00:00.000Z,16,67,55,49,57.5,11.684,41
2024-08-15T00:00:00.000Z,8,57,43,40.5,50.5,13.767,37
2024-08-16T00:00:00.000Z,13,53,44.5,32,50,11.253,34
2024-08-17T00:00:00.000Z,3,59,48,9,54,20.325,51
2024-08-18T00:00:00.000Z,9,38,28,24,32,7.151,67
2024-08-19T00:00:00.000Z,16,66,58,24,61,18.789,94
2024-08-20T00:00:00.000Z,19,85,79,26,81,26.066,151
2024-08-21T00:00:00.000Z,14,70,57,29,64.5,18.866,92
2024-08-22T00:00:00.000Z,8,40,23,18,34,9.297,93
2024-08-23T00:00:00.000Z,10,62,43,30,54,15.687,143
2024-08-24T00:00:00.000Z,9,42,16,13,31,9.874,146
2024-08-25T00:00:00.000Z,14,36,25,22,30,5.69,43
2024-08-26T00:00:00.000Z,13,48,36,31,45,10.904,39
2024-08-27T00:00:00.000Z,11,62,41.5,28.5,53.5,15.92,88
2024-08-28T00:00:00.000Z,9,57,49.5,42,53,12.735,50
2024-08-29T00:00:00.000Z,12,41,31,25,37,7.832,42
2024-08-30T00:00:00.000Z,16,72,32,22,62,19.209,119
2024-08-31T00:00:00.000Z,11,61,27,16,49,16.589,134
2024-09-01T00:00:00.000Z,9,52,25,14,39,13.787,132
2024-09-02T00:00:00.000Z,5,48,22,11,38.5,14.014,120
2024-09-03T00:00:00.000Z,8,53,23.5,13,39.5,14.116,120
2024-09-04T00:00:00.000Z,11,51,25,15.5,36.5,10.557,105
2024-09-05T00:00:00.000Z,26,75,50,49,52,6.441,81
2024-09-06T00:00:00.000Z,16,73,70,65,71,13.351,67
2024-09-07T00:00:00.000Z,13,59,47,31,53,14.42,62
2024-09-08T00:00:00.000Z,10,52,45,41,48,9.314,73
2024-09-09T00:00:00.000Z,7,42,35,25,37,9.097,63
2024-09-10T00:00:00.000Z,7,38,21,10.5,30,10.037,80
2024-09-11T00:00:00.000Z,12,40,34,26.5,37,7.276,49
2024-09-12T00:00:00.000Z,8,61,41,22,52,16.102,67
2024-09-13T00:00:00.000Z,9,34,25,20.5,30,6.373,57
2024-09-14T00:00:00.000Z,7,57,49,42,51,13.046,42
2024-09-15T00:00:00.000Z,12,54,27,17,44.5,13.717,125
2024-09-16T00:00:00.000Z,18,52,34,26.5,42,9.581,181
2024-09-17T00:00:00.000Z,18,71,50,28,61,16.655,177
2024-09-18T00:00:00.000Z,48,78,75,66.5,76.5,8.929,73
